公司統一編號,分公司統一編號,分公司名稱,分公司地址,分公司狀態,緯度,經度,cos緯度,sin緯度,cos經度,sin經度
22555003,80026360,台北縣第六一七分公司,新北市五股區凌雲路一段一三六號一樓,1,25.1021671,121.449591,0.9055527538558126,0.42423367379800736,-0.5217482071980332,0.8530995301168781
22555003,80026376,彰化縣第九十五分公司,彰化縣彰化市辭修路二九八號一樓,3,24.086623,120.538744,0.9129294863657537,0.408117327399807,-0.5081208894471079,0.8612857607713481
22555003,80026381,彰化縣第九十六分公司,彰化縣大村鄉福興村山腳路九十二之十五號一樓,3,23.9903929,120.587385,0.9136136445808809,0.40658345814314656,-0.5088518910139437,0.8608540834610321
22555003,80026397,南投縣第四十八分公司,南投縣竹山鎮大智路五十七號一樓,1,23.7583965,120.6936687,0.9152524481448538,0.4028808212919196,-0.5104478993724437,0.859908682376367
22555003,80026404,台南縣第一三五分公司,臺南市新營區新南里二十三鄰復興路六三六號一樓,3,23.3052356,120.2993686,0.9184102331703948,0.3956294271258155,-0.504518109157735,0.8634011104532492
22555003,80026410,台南市第一０五分公司,臺南市安平區平通里國平路三八一號一樓,1,22.9944548,120.1697621,0.9205426648804811,0.3906420383608787,-0.5025637547840117,0.86454015081857
22555003,80026426,高雄市第一四一分公司,高雄市左營區海勝里翠華路六０一巷一二０號一樓,3,22.6740396,120.2900543,0.9227128466422082,0.38548800583342774,-0.5043777435154153,0.8634831161327348
22555003,80027305,台中縣第二十六分公司,臺中市豐原區中興路五十七號一樓,1,24.2484945,120.7143153,0.9117728352829325,0.41069489507433904,-0.5107577353061785,0.8597246860622904
22555003,80027311,台中市第二二五分公司,臺中市西區府後街六十六、六十八號一樓,3,24.135285,120.674087,0.9125825381524495,0.4088925421907731,-0.5101539827575193,0.8600830854496795
22555003,80027327,台中市第二二四分公司,臺中市大雅區雅環路一段330號1樓,1,24.2234622,120.6537131,0.9119521792376625,0.41029650593647304,-0.5098481121587927,0.8602644375586586
22555003,80027797,台北市第二七九分公司,臺北市萬華區福星里西寧南路16、18、18-1號1樓,1,25.0465389,121.506892,0.9059642134445977,0.4233542771222602,-0.5226011233942,0.8525773078302754
22555003,80027804,宜蘭縣第二十八分公司,宜蘭縣員山鄉員山村十六鄰員山路一段三０三號,1,24.7439104,121.7245443,0.9081876653472902,0.4185632144742755,-0.5258360723294586,0.8505859304250972
22555003,80027810,彰化縣第九十七分公司,彰化縣鹿港鎮順興里復興路五九五號一樓,1,24.0596968,120.4321267,0.9131211806296153,0.4076882503648804,-0.5065173103585966,0.862229792054933
22555003,80027826,雲林縣第六十七分公司,雲林縣虎尾鎮德興里光復路六０五號一樓,3,23.709794,120.431024,0.9155938719952881,0.4021042919003427,-0.5065007160095112,0.8622395401985764
22555003,80027831,台北縣第二三七分公司,新北市林口區文化二路一段一二０、一二二號一樓,3,25.068694,121.365845,0.9058004433230763,0.42370456319907435,-0.5205007229823699,0.8538612284058986
22555003,80027847,台北縣第五八二分公司,新北市蘆洲區復興路九十二號一樓,1,25.0868948,121.4757365,0.9056658019847506,0.42399228190536514,-0.5221374435559494,0.8528613545218576
22555003,80027868,高雄市第二二五分公司,高雄市楠梓區清豐里常德路287號1樓,1,22.7365468,120.3368755,0.922291747000846,0.3864944157605997,-0.5050831997006137,0.863070658393732
22555003,80028108,台南市第一四五分公司,臺南市北區實踐街九十八號,3,23.0135816,120.2193254,0.9204122072638131,0.3909493173286732,-0.5033114308663417,0.8641050882614195
22555003,80028114,台中縣第一九三分公司,臺中市沙鹿區清泉里東海路四十二號一樓,3,24.2417125,120.6146358,0.9118214421231239,0.4105869672609039,-0.5092612695786097,0.860611967908408
22555003,80028120,台中縣第一五二分公司,臺中市清水區槺榔里臺中縣清水鎮糠榔里鰲峰路五八０之十五號一樓,1,24.2645049,120.5492493,0.9116580374900177,0.4109496595446325,-0.5082787994356902,0.8611925812756479
22555003,80028135,台中市第二二六分公司,臺中市北屯區平和里文心路四段五七七、五七九號一樓,1,24.1728127,120.6796504,0.9123145251973586,0.4094901795085179,-0.5102374941169433,0.8600335456232286
22555003,80028141,彰化縣第九十八分公司,彰化縣溪湖鎮大溪路二段四五一號一樓,1,23.9634284,120.4814156,0.9138048894240531,0.4061534489139468,-0.5072588591202902,0.8617937397335754
22555003,80028156,台北市第一一六分公司,臺北市中山區中山北路三段二十三之六號一樓,3,25.0639839,121.5219685,0.9058352716387734,0.4236300988540706,-0.5228254478579623,0.8524397638966176
